binary	address	end	size	name	instruction_count	basic_blocks	direct_callers	direct_callees	code_origin
Z_DAT	0x3EF4A	0x3EF7D	51	sub_3EF4A	18	1	0x21496,0x21AC0,0x22090,0x22A59,0x25D0E,0x25F87,0x269AB,0x26B5E,0x2711A,0x27A26,0x2841A,0x287CA,0x28975,0x2A186,0x2A86C,0x2B483,0x2C0BB,0x2D678,0x2DD77,0x2DE7D,0x2DF0E,0x2E155,0x2E659,0x2EB49,0x2F3F0,0x2F526,0x2FAB7,0x2FBC0,0x2FC9D,0x2FDA6,0x2FFB3,0x30035,0x312A6,0x31EB9,0x32E59,0x37734,0x38DAC,0x3AA85,0x3B238,0x3B387,0x3B6BE,0x3BA85,0x3C2AC,0x3C6D3,0x3CF45,0x3D6E0,0x3DA66,0x4BEBC	0x45BC5	game_or_library_unclassified
Z_DAT	0x3EF7D	0x3EF96	25	sub_3EF7D	15	1	0x22090,0x2A186,0x2C0BB,0x2D678,0x2DF0E,0x2F3F0,0x2F526,0x2FAB7,0x2FBC0,0x2FC9D,0x2FDA6,0x37734,0x3BA85,0x449A3,0x44A44		game_or_library_unclassified
Z_DAT	0x3EF96	0x3EFB9	35	sub_3EF96	12	1	0x247DD,0x24F8C,0x26208,0x265AB,0x29391,0x294AD,0x29537,0x295D0,0x2C319,0x2CC21,0x2D590,0x2D841,0x2DBF4,0x2E337,0x2F721,0x30A5A,0x30C3D,0x31241,0x31DA0,0x3CDFF,0x3CF45,0x3D6E0,0x3DD66	0x467BC	game_or_library_unclassified
Z_DAT	0x3EFB9	0x3EFDB	34	sub_3EFB9	14	1	0x26208,0x265AB,0x29391,0x294AD,0x295D0,0x2D841,0x2DBF4,0x2E337,0x2F721,0x30A5A,0x3CDFF,0x3CF45,0x3D6E0,0x3DA40,0x3DA66,0x3EB1E,0x3EB81	0x3EFDB	game_or_library_unclassified
Z_DAT	0x3EFDB	0x3F1C8	493	sub_3EFDB	174	45	0x3EFB9,0x47691	0x3EFDB,0x4684D,0x46891,0x468DB,0x46956,0x469AC	game_or_library_unclassified
Z_DAT	0x3F234	0x3F509	725	start	198	32		0x3F234,0x469C2,0x46A1C,0x46A67	game_or_library_unclassified
Z_DAT	0x3F50B	0x3F516	11	sub_3F50B	5	3	0x2B483,0x2BD8B,0x34550,0x34AEC,0x3540E,0x3598C,0x36210,0x3650E,0x37355,0x37734,0x397E5,0x39B8E,0x39EF7,0x3A30B	0x3F50B	game_or_library_unclassified
Z_DAT	0x3F516	0x3F544	46	sub_3F516	19	1	0x3CDFF,0x3E40C,0x3E497,0x3E4C6	0x46AB6,0x46AE0	game_or_library_unclassified
Z_DAT	0x3F544	0x3F64D	265	sub_3F544	107	25	0x3CDFF,0x3CF45,0x3D27A,0x3D6E0,0x3DABF,0x3EB81	0x3F544,0x3F728,0x46891,0x468DB,0x46956	game_or_library_unclassified
Z_DAT	0x3F64D	0x3F65B	14	sub_3F64D	5	1	0x3CDFF,0x3CF45,0x3D6E0,0x3DB2B,0x3EB1E,0x3EB81	0x46B03	game_or_library_unclassified
Z_DAT	0x3F65B	0x3F690	53	sub_3F65B	22	5	0x3CDFF	0x3F65B	game_or_library_unclassified
Z_DAT	0x3F690	0x3F6CA	58	sub_3F690	28	4	0x3CDFF,0x3CF19	0x3F690	game_or_library_unclassified
Z_DAT	0x3F6CA	0x3F70E	68	sub_3F6CA	30	3	0x3CF45,0x3EB1E	0x3F6CA,0x3F728	game_or_library_unclassified
Z_DAT	0x3F728	0x3F775	77	sub_3F728	30	4	0x3CF45,0x3D27A,0x3D6E0,0x3DB07,0x3F544,0x3F6CA,0x47BE9,0x4E02C,0x4E663,0x51A4B	0x3F728,0x468DB	game_or_library_unclassified
Z_DAT	0x3F775	0x3F949	468	sub_3F775	176	35	0x3DAE3	0x3ED4F,0x3F775,0x46891,0x468DB,0x46956,0x46B38	game_or_library_unclassified
Z_DAT	0x3F94A	0x3F969	31	sub_3F94A	16	1	0x3DB47		game_or_library_unclassified
Z_DAT	0x3F969	0x3F987	30	sub_3F969	16	1	0x3D5DE		game_or_library_unclassified
Z_DAT	0x3F987	0x3F98D	6	sub_3F987	2	1	0x3F98D,0x3F9B0		game_or_library_unclassified
Z_DAT	0x3F98D	0x3F9B0	35	sub_3F98D	11	3	0x3D612	0x3F987,0x3F98D	game_or_library_unclassified
Z_DAT	0x3F9B0	0x3F9C0	16	sub_3F9B0	6	3	0x3D5DE	0x3F987,0x3F9B0	game_or_library_unclassified
Z_DAT	0x3F9C0	0x3FA62	162	sub_3F9C0	40	3	0x3FB7E	0x3E4C6,0x3E55D,0x3F9C0	game_or_library_unclassified
Z_DAT	0x3FAD8	0x3FB7E	166	sub_3FAD8	44	9	0x3DD57,0x3FB7E,0x3FDB9,0x3FEAD,0x3FF9B,0x40083,0x400FA,0x401EE,0x40258,0x40597,0x40679,0x4075D,0x407CA,0x40975,0x40AF9,0x40B5E,0x40BBB,0x40C97,0x40D7B,0x40DE0,0x40EBC,0x41005,0x41232,0x41383,0x413F8,0x4146D,0x4159C,0x41601,0x4166E,0x417B5,0x4278C,0x42868,0x429B1,0x42AF2,0x42BDE,0x42C43,0x42D0D,0x42DE7,0x42E5C,0x42EC9,0x43239,0x43C34,0x443BF,0x4449B,0x44508	0x3FAD8,0x46B44,0x46B51,0x4753B	game_or_library_unclassified
Z_DAT	0x3FB7E	0x3FD28	426	sub_3FB7E	95	8	0x3DD66	0x3F9C0,0x3FAD8,0x3FB7E,0x45060,0x4684D,0x47306,0x473C0,0x47498,0x4753B,0x47560,0x477D1,0x478A0,0x478CD,0x4795A,0x47A99,0x47AEC	game_or_library_unclassified
Z_DAT	0x3FDB9	0x3FEA3	234	sub_3FDB9	61	22	0x3DD66,0x45060	0x3FAD8,0x3FDB9,0x3FEAD,0x44D1D,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x3FEA3	0x3FEA8	5	sub_3FEA3	1	2	0x46CE7,0x471E3,0x47306,0x4734D,0x47375,0x4739C,0x473C0,0x4741A,0x47468,0x47498,0x474CE,0x48F44,0x4BE2C	0x46B44	game_or_library_unclassified
Z_DAT	0x3FEA8	0x3FEAD	5	sub_3FEA8	1	2	0x46CE7,0x471E3,0x47306,0x4734D,0x47375,0x4739C,0x473C0,0x4743A,0x47468,0x47498,0x47500,0x48F44,0x4BE2C	0x46B51	game_or_library_unclassified
Z_DAT	0x3FEAD	0x3FF9B	238	sub_3FEAD	66	22	0x44D38	0x3FAD8,0x3FEAD,0x46E75,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x3FF9B	0x4000B	112	sub_3FF9B	29	12	0x44D38,0x44F4B	0x3DD57,0x3FAD8,0x3FF9B,0x46EA1,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x40083	0x400E8	101	sub_40083	26	11	0x44F4B,0x48814	0x3DD57,0x3FAD8,0x40083,0x47133,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x400FA	0x401EE	244	sub_400FA	63	22	0x44D38,0x44F4B,0x44FE7,0x48278,0x48684,0x48814,0x491C4,0x49D94,0x4A8C0,0x4A97C,0x4B458,0x4B584,0x4BEBC	0x3FAD8,0x3FDB9,0x3FEAD,0x400FA,0x471E3,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x401EE	0x40253	101	sub_401EE	26	11	0x4A8C0,0x4B584	0x3DD57,0x3FAD8,0x401EE,0x472BD,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x40253	0x40258	5	sub_40253	1	2	0x4A8C0,0x4BEBC	0x472FA	game_or_library_unclassified
Z_DAT	0x40258	0x40597	831	sub_40258	223	64	0x48E94,0x4BC7C	0x3FAD8,0x40258,0x44A44,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x40597	0x40679	226	sub_40597	59	22	0x44D38,0x48814,0x4B584	0x3FAD8,0x3FEAD,0x40597,0x472FA,0x47306,0x4753B	game_or_library_unclassified
Z_DAT	0x40679	0x4075D	228	sub_40679	59	22	0x44D38,0x48814,0x4B584	0x3FAD8,0x3FEAD,0x40597,0x40679,0x472FA,0x4734D,0x4753B	game_or_library_unclassified
Z_DAT	0x4075D	0x407CA	109	sub_4075D	28	11	0x46D4C,0x47498,0x474F8	0x3FAD8,0x3FF9B,0x4075D,0x472FA,0x47468,0x4753B	game_or_library_unclassified
Z_DAT	0x407CA	0x40837	109	sub_407CA	28	11	0x44D38,0x48814,0x4B584	0x3FAD8,0x3FF9B,0x407CA,0x472FA,0x47498,0x4753B	game_or_library_unclassified
Z_DAT	0x40975	0x409DA	101	sub_40975	26	11	0x44D38,0x48814,0x4B584	0x3DD57,0x3FAD8,0x40975,0x472FA,0x473C0,0x4753B	game_or_library_unclassified
Z_DAT	0x40AF9	0x40B5E	101	sub_40AF9	26	11	0x44F4B,0x4739C	0x3DD57,0x3FAD8,0x40AF9,0x472FA,0x47375,0x4753B	game_or_library_unclassified
Z_DAT	0x40B5E	0x40BBB	93	sub_40B5E	24	11	0x45173	0x3DD57,0x3FAD8,0x40B5E,0x472FA,0x4739C,0x4753B	game_or_library_unclassified
Z_DAT	0x40BBB	0x40C97	220	sub_40BBB	57	22	0x48814,0x4B584	0x3FAD8,0x3FEAD,0x40BBB,0x44FE7,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x40C97	0x40D7B	228	sub_40C97	59	22	0x48DD4,0x4BBBC	0x3FAD8,0x3FEAD,0x40C97,0x44D38,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x40D7B	0x40DE0	101	sub_40D7B	26	11	0x45173,0x48DD4,0x4BBBC	0x3DD57,0x3FAD8,0x40D7B,0x44F4B,0x472FA,0x4753B	game_or_library_unclassified
Z_DAT	0x40DE0	0x40EBC	220	sub_40DE0	57	22	0x3DD66	0x3FAD8,0x3FDB9,0x3FEAD,0x40DE0,0x472FA,0x4753B,0x48E94	game_or_library_unclassified
Z_DAT	0x40EBC	0x40FA0	228	sub_40EBC	59	22	0x48E94	0x3FAD8,0x3FEAD,0x40EBC,0x472FA,0x4753B,0x48DD4	game_or_library_unclassified
Z_DAT	0x41005	0x410E1	220	sub_41005	57	22	0x3DD66	0x3FAD8,0x3FEAD,0x41005,0x472FA,0x4753B,0x48F44	game_or_library_unclassified
Z_DAT	0x41232	0x41297	101	sub_41232	26	11	0x3DF90,0x48F44	0x3DD57,0x3FAD8,0x41232,0x472FA,0x4753B,0x48FC0	game_or_library_unclassified
Z_DAT	0x41383	0x413F8	117	sub_41383	30	12	0x3DF90	0x3FAD8,0x41383,0x472FA,0x4753B,0x49094	game_or_library_unclassified
Z_DAT	0x413F8	0x4146D	117	sub_413F8	30	12	0x3DF90	0x3FAD8,0x41383,0x413F8,0x472FA,0x4753B,0x490BC	game_or_library_unclassified
Z_DAT	0x4146D	0x414D2	101	sub_4146D	26	11	0x3DF90	0x3DD57,0x3FAD8,0x4146D,0x472FA,0x4753B,0x491C4	game_or_library_unclassified
Z_DAT	0x4159C	0x41601	101	sub_4159C	26	11	0x3E172	0x3DD57,0x3FAD8,0x4159C,0x472FA,0x4753B,0x492A8	game_or_library_unclassified
Z_DAT	0x41601	0x4166E	109	sub_41601	28	11	0x3DF90	0x3FAD8,0x3FF9B,0x41601,0x472FA,0x4753B,0x49100	game_or_library_unclassified
Z_DAT	0x4166E	0x416DB	109	sub_4166E	28	11	0x3DF90	0x3FAD8,0x3FF9B,0x4166E,0x472FA,0x4753B,0x49120	game_or_library_unclassified
Z_DAT	0x41748	0x417B5	109	sub_41748					game_or_library_unclassified_report_recovered
Z_DAT	0x417B5	0x41891	220	sub_417B5	57	22	0x3DF90	0x3FAD8,0x3FEAD,0x40597,0x417B5,0x472FA,0x4753B,0x49084	game_or_library_unclassified
Z_DAT	0x4278C	0x42868	220	sub_4278C	57	22	0x3DD66	0x3FAD8,0x3FDB9,0x3FEAD,0x4278C,0x472FA,0x4753B,0x4BC7C	game_or_library_unclassified
Z_DAT	0x42868	0x4294C	228	sub_42868	59	22	0x4BC7C	0x3FAD8,0x3FEAD,0x42868,0x472FA,0x4753B,0x4BBBC	game_or_library_unclassified
Z_DAT	0x429B1	0x42A8D	220	sub_429B1	57	22	0x3DD66	0x3FAD8,0x3FEAD,0x429B1,0x472FA,0x4753B,0x4BE2C	game_or_library_unclassified
Z_DAT	0x42AF2	0x42BDE	236	sub_42AF2	61	22	0x3DECB	0x3FAD8,0x3FDB9,0x3FEAD,0x42AF2,0x472FA,0x4753B,0x4BEBC	game_or_library_unclassified
Z_DAT	0x42BDE	0x42C43	101	sub_42BDE	26	11	0x3DECB	0x3DD57,0x3FAD8,0x42BDE,0x472FA,0x4753B,0x4C230	game_or_library_unclassified
Z_DAT	0x42C43	0x42CA8	101	sub_42C43	26	11	0x4C230,0x4C368	0x3DD57,0x3FAD8,0x42C43,0x472FA,0x4753B,0x4C264	game_or_library_unclassified
Z_DAT	0x42D0D	0x42D72	101	sub_42D0D	26	11	0x3DF59	0x3DD57,0x3FAD8,0x42D0D,0x472FA,0x4753B,0x4C368	game_or_library_unclassified
Z_DAT	0x42DE7	0x42E5C	117	sub_42DE7	30	12	0x3E25B	0x3FAD8,0x41383,0x42DE7,0x472FA,0x4753B,0x4C400	game_or_library_unclassified
Z_DAT	0x42E5C	0x42EC9	109	sub_42E5C	28	11	0x3DECB	0x3FAD8,0x3FF9B,0x42E5C,0x472FA,0x4753B,0x4C38C	game_or_library_unclassified
Z_DAT	0x42EC9	0x42FA5	220	sub_42EC9	57	22	0x3DECB	0x3FAD8,0x3FEAD,0x40597,0x42EC9,0x472FA,0x4753B,0x4C46C	game_or_library_unclassified
Z_DAT	0x43239	0x432A6	109	sub_43239	28	11	0x3DECB	0x3FAD8,0x3FF9B,0x43239,0x472FA,0x4753B,0x4C4B0	game_or_library_unclassified
Z_DAT	0x43C34	0x43CA1	109	sub_43C34	28	11	0x4A478	0x3FAD8,0x3FF9B,0x43C34,0x472FA,0x4753B,0x4C790	game_or_library_unclassified
Z_DAT	0x443BF	0x4449B	220	sub_443BF	57	22	0x4A478	0x3FAD8,0x3FDB9,0x3FEAD,0x443BF,0x472FA,0x4753B,0x4C8F4	game_or_library_unclassified
Z_DAT	0x4449B	0x44508	109	sub_4449B	28	11	0x4A478,0x4C264	0x3FAD8,0x3FF9B,0x4449B,0x472FA,0x4753B,0x4CA64	game_or_library_unclassified
Z_DAT	0x44508	0x4457D	117	sub_44508	30	12	0x4A478	0x3FAD8,0x41383,0x44508,0x472FA,0x4753B,0x4CB74	game_or_library_unclassified
Z_DAT	0x448D5	0x44958	131	sub_448D5	32	3	0x45060	0x3E4C6,0x3E55D,0x448D5	game_or_library_unclassified
Z_DAT	0x449A3	0x44A44	161	sub_449A3	58	15	0x44A44	0x3EF7D,0x449A3,0x4D987	game_or_library_unclassified
Z_DAT	0x44A44	0x44D1D	729	sub_44A44	217	40	0x40258	0x3EF7D,0x449A3,0x44A44,0x453A0,0x477D1,0x47AEC,0x47B11,0x4D9B3,0x4DA0E	game_or_library_unclassified
Z_DAT	0x44D1D	0x44D38	27	sub_44D1D	8	1	0x3FDB9		game_or_library_unclassified
Z_DAT	0x44D38	0x44F4B	531	sub_44D38	166	25	0x40C97	0x3E3C2,0x3E3E7,0x3E40C,0x3E497,0x3FEAD,0x3FF9B,0x400FA,0x40597,0x40679,0x407CA,0x40975,0x44D38,0x47AEC,0x4D9B3,0x4DA8A	game_or_library_unclassified
Z_DAT	0x44F4B	0x44FE7	156	sub_44F4B	51	14	0x40D7B	0x3E3E7,0x3E497,0x3FF9B,0x40083,0x400FA,0x40AF9,0x44F4B	game_or_library_unclassified
Z_DAT	0x44FE7	0x45060	121	sub_44FE7	47	6	0x40BBB	0x400FA,0x44FE7,0x47560,0x4DADC	game_or_library_unclassified
Z_DAT	0x45060	0x45173	275	sub_45060	85	5	0x3FB7E	0x3FDB9,0x448D5,0x45060,0x46D4C	game_or_library_unclassified
Z_DAT	0x45173	0x451A0	45	sub_45173	16	6	0x3DD57	0x40B5E,0x40D7B,0x45173,0x46E3A	game_or_library_unclassified
Z_DAT	0x45224	0x45229	5	sub_45224	1	2	0x3E25B	0x4DB3B	game_or_library_unclassified
Z_DAT	0x45229	0x45237	14	sub_45229	5	1	0x3E3E7,0x3EB81,0x47BE9,0x48DD4,0x4BBBC	0x45237	game_or_library_unclassified
Z_DAT	0x45237	0x452BA	131	sub_45237	46	14	0x45229,0x45911,0x459E3	0x45237,0x454A6	game_or_library_unclassified
Z_DAT	0x453A0	0x453C2	34	sub_453A0	11	1	0x44A44,0x48814,0x4AC6C,0x4B584,0x4E524	0x3EE90	game_or_library_unclassified
Z_DAT	0x453C2	0x453CF	13	sub_453C2	3	2	0x453CF	0x3F234	game_or_library_unclassified
Z_DAT	0x453CF	0x453FD	46	sub_453CF	17	3	0x3ED4F,0x4DE0A	0x453C2,0x453CF,0x4DB75	game_or_library_unclassified
Z_DAT	0x453FE	0x454A1	163	sub_453FE	73	14	0x3ED69	0x453FE	game_or_library_unclassified
Z_DAT	0x454A6	0x455B1	267	sub_454A6	119	37	0x45237	0x454A6	game_or_library_unclassified
Z_DAT	0x455B1	0x455F2	65	sub_455B1	22	9	0x455F2	0x455B1	game_or_library_unclassified
Z_DAT	0x455F2	0x4564E	92	sub_455F2	43	8	0x45841	0x455B1,0x455F2	game_or_library_unclassified
Z_DAT	0x45780	0x457F4	116	sub_45780	37	10	0x45911,0x459E3	0x45780	game_or_library_unclassified
Z_DAT	0x457F4	0x45841	77	sub_457F4	29	8	0x45B46	0x457F4	game_or_library_unclassified
Z_DAT	0x45841	0x45911	208	sub_45841	83	11	0x45911	0x455F2,0x45841	game_or_library_unclassified
Z_DAT	0x45911	0x459E3	210	sub_45911	77	13	0x459E3	0x45237,0x45780,0x45841,0x45911,0x45B46	game_or_library_unclassified
Z_DAT	0x459E3	0x45B46	355	sub_459E3	124	32	0x3ED69	0x45237,0x45780,0x45911,0x459E3,0x45B46,0x4DC7A	game_or_library_unclassified
Z_DAT	0x45B46	0x45BC2	124	sub_45B46	48	12	0x45911,0x459E3	0x457F4,0x45B46	game_or_library_unclassified
Z_DAT	0x45BC2	0x45BC5	3	sub_45BC2	2	1	0x3ED69		game_or_library_unclassified
Z_DAT	0x45BC5	0x45ECD	776	sub_45BC5	278	54	0x3EF4A,0x467BC	0x45BC5,0x45ECD,0x4624B	game_or_library_unclassified
Z_DAT	0x45ECD	0x46018	331	sub_45ECD	141	37	0x45BC5	0x45ECD,0x46018	game_or_library_unclassified
Z_DAT	0x46018	0x4607D	101	sub_46018	38	14	0x45ECD	0x46018	game_or_library_unclassified
Z_DAT	0x4607D	0x460A3	38	sub_4607D	20	5	0x4624B	0x4607D	game_or_library_unclassified
Z_DAT	0x460A3	0x460D4	49	sub_460A3	18	5	0x4624B	0x45BC5,0x460A3	game_or_library_unclassified
Z_DAT	0x460D4	0x46133	95	sub_460D4	49	7	0x4624B	0x460D4,0x4DDD5	game_or_library_unclassified
Z_DAT	0x46133	0x46230	253	sub_46133	103	28	0x4624B	0x46133,0x4DDD5	game_or_library_unclassified
Z_DAT	0x46230	0x4624B	27	sub_46230	11	2	0x4624B	0x4DE0A	game_or_library_unclassified
Z_DAT	0x4624B	0x4677C	1329	sub_4624B	454	127	0x45BC5	0x45BC5,0x4607D,0x460A3,0x460D4,0x46133,0x46230,0x4624B,0x4677C,0x4DDD5,0x4DE3F,0x4DE8F	game_or_library_unclassified
Z_DAT	0x4677C	0x4679C	32	sub_4677C	12	4	0x4624B	0x46230,0x4677C,0x4D987	game_or_library_unclassified
Z_DAT	0x467BC	0x4684D	145	sub_467BC	57	9	0x3EF96,0x4753B	0x45BC5,0x467BC,0x4DFAC,0x4E02C	game_or_library_unclassified
Z_DAT	0x4684D	0x46872	37	sub_4684D	16	1	0x3EFDB,0x3FB7E,0x46956,0x4E7B6		game_or_library_unclassified
Z_DAT	0x46891	0x4689D	12	sub_46891	4	2	0x3EFDB,0x3F544,0x3F775,0x468DB,0x46B03,0x475C2,0x4E02C,0x4E524,0x4E663,0x5168C,0x518F0	0x4E10E	game_or_library_unclassified
Z_DAT	0x4689D	0x468A4	7	sub_4689D	2	2	0x468DB	0x46891,0x4E114	game_or_library_unclassified
Z_DAT	0x468DB	0x46956	123	sub_468DB	46	13	0x3EFDB,0x3F544,0x3F728,0x3F775,0x518F0,0x51A5D,0x51ADE	0x46891,0x4689D,0x468DB	game_or_library_unclassified
Z_DAT	0x46956	0x469AC	86	sub_46956	33	7	0x3EFDB,0x3F544,0x3F775,0x518F0	0x4684D,0x46956	game_or_library_unclassified
Z_DAT	0x469AC	0x469C2	22	sub_469AC	8	1	0x3EFDB,0x46B03		game_or_library_unclassified
Z_DAT	0x469C2	0x46A0A	72	sub_469C2	23	4	0x3F234	0x20D35,0x469C2,0x46B38,0x4E11A	game_or_library_unclassified
Z_DAT	0x46A1C	0x46A67	75	sub_46A1C	38	12	0x3F234	0x46A1C	game_or_library_unclassified
Z_DAT	0x46A67	0x46AB6	79	sub_46A67	39	13	0x3F234	0x46A67	game_or_library_unclassified
Z_DAT	0x46AB6	0x46AE0	42	sub_46AB6	16	1	0x3F516		game_or_library_unclassified
Z_DAT	0x46AE0	0x46B03	35	sub_46AE0	16	1	0x3F516	0x4E126	game_or_library_unclassified
Z_DAT	0x46B03	0x46B38	53	sub_46B03	22	3	0x3F64D,0x47BE9	0x46891,0x469AC,0x46B03	game_or_library_unclassified
Z_DAT	0x46B38	0x46B41	9	sub_46B38	3	1	0x3F775,0x469C2		game_or_library_unclassified
Z_DAT	0x46B44	0x46B51	13	sub_46B44	8	1	0x3FAD8,0x3FEA3		game_or_library_unclassified
Z_DAT	0x46B51	0x46B5E	13	sub_46B51	8	1	0x3FAD8,0x3FEA8		game_or_library_unclassified
Z_DAT	0x46C84	0x46CB4	48	sub_46C84	29	5	0x46CB4,0x46E3A	0x46C84	game_or_library_unclassified
Z_DAT	0x46CB4	0x46CE7	51	sub_46CB4	21	3	0x46CE7	0x46C84,0x46CB4	game_or_library_unclassified
Z_DAT	0x46CE7	0x46D4C	101	sub_46CE7	35	8	0x47468	0x3FEA3,0x3FEA8,0x46CB4,0x46CE7	game_or_library_unclassified
Z_DAT	0x46D4C	0x46E3A	238	sub_46D4C	73	3	0x45060	0x4075D,0x46D4C,0x47516	game_or_library_unclassified
Z_DAT	0x46E3A	0x46E75	59	sub_46E3A	28	3	0x45173	0x46C84,0x46E3A	game_or_library_unclassified
Z_DAT	0x46E75	0x46EA1	44	sub_46E75	26	1	0x3FEAD		game_or_library_unclassified
Z_DAT	0x46EA1	0x46EC8	39	sub_46EA1	19	1	0x3FF9B		game_or_library_unclassified
Z_DAT	0x47133	0x47178	69	sub_47133	26	6	0x40083	0x47133	game_or_library_unclassified
Z_DAT	0x471E3	0x472BD	218	sub_471E3	74	5	0x400FA	0x3FEA3,0x3FEA8,0x471E3	game_or_library_unclassified
Z_DAT	0x472BD	0x472FA	61	sub_472BD	28	5	0x401EE	0x472BD	game_or_library_unclassified
Z_DAT	0x472FA	0x47306	12	sub_472FA	8	1	0x3DD57,0x3FDB9,0x3FEAD,0x3FF9B,0x40083,0x400FA,0x401EE,0x40253,0x40258,0x40597,0x40679,0x4075D,0x407CA,0x40975,0x40AF9,0x40B5E,0x40BBB,0x40C97,0x40D7B,0x40DE0,0x40EBC,0x41005,0x41232,0x41383,0x413F8,0x4146D,0x4159C,0x41601,0x4166E,0x417B5,0x4278C,0x42868,0x429B1,0x42AF2,0x42BDE,0x42C43,0x42D0D,0x42DE7,0x42E5C,0x42EC9,0x43239,0x43C34,0x443BF,0x4449B,0x44508		game_or_library_unclassified
Z_DAT	0x47306	0x4734D	71	sub_47306	25	6	0x3FB7E,0x40597	0x3FEA3,0x3FEA8,0x47306	game_or_library_unclassified
Z_DAT	0x4734D	0x47375	40	sub_4734D	19	3	0x40679	0x3FEA3,0x3FEA8,0x4734D	game_or_library_unclassified
Z_DAT	0x47375	0x4739C	39	sub_47375	16	3	0x40AF9	0x3FEA3,0x3FEA8,0x47375	game_or_library_unclassified
Z_DAT	0x4739C	0x473C0	36	sub_4739C	15	3	0x40B5E	0x3FEA3,0x3FEA8,0x40AF9,0x4739C	game_or_library_unclassified
Z_DAT	0x473C0	0x473F0	48	sub_473C0	18	4	0x3FB7E,0x40975	0x3FEA3,0x3FEA8,0x473C0	game_or_library_unclassified
Z_DAT	0x47468	0x47498	48	sub_47468	17	1	0x4075D	0x3FEA3,0x3FEA8,0x46CE7	game_or_library_unclassified
Z_DAT	0x47498	0x474C8	48	sub_47498	20	1	0x3FB7E,0x407CA	0x3FEA3,0x3FEA8,0x4075D	game_or_library_unclassified
Z_DAT	0x47516	0x4753B	37	sub_47516	9	1	0x46D4C	0x3E4C6	game_or_library_unclassified
Z_DAT	0x4753B	0x47560	37	sub_4753B	15	1	0x3DD57,0x3FAD8,0x3FB7E,0x3FDB9,0x3FEAD,0x3FF9B,0x40083,0x400FA,0x401EE,0x40258,0x40597,0x40679,0x4075D,0x407CA,0x40975,0x40AF9,0x40B5E,0x40BBB,0x40C97,0x40D7B,0x40DE0,0x40EBC,0x41005,0x41232,0x41383,0x413F8,0x4146D,0x4159C,0x41601,0x4166E,0x417B5,0x4278C,0x42868,0x429B1,0x42AF2,0x42BDE,0x42C43,0x42D0D,0x42DE7,0x42E5C,0x42EC9,0x43239,0x43C34,0x443BF,0x4449B,0x44508	0x467BC	game_or_library_unclassified
Z_DAT	0x47560	0x475C2	98	sub_47560	51	9	0x3FB7E,0x44FE7,0x4B584,0x4EAEE	0x47560,0x4D9B3	game_or_library_unclassified
Z_DAT	0x475C2	0x47691	207	sub_475C2	77	24	0x47788	0x46891,0x475C2,0x4E512	game_or_library_unclassified
Z_DAT	0x47691	0x47788	247	sub_47691	90	19	0x47788	0x3EFDB,0x47691,0x4E512,0x4E5C7,0x4E663,0x4E7B6	game_or_library_unclassified
Z_DAT	0x47788	0x477D1	73	sub_47788	32	5	0x477D1	0x475C2,0x47691,0x47788,0x4E524	game_or_library_unclassified
Z_DAT	0x477D1	0x477E8	23	sub_477D1	10	1	0x3FB7E,0x44A44	0x47788	game_or_library_unclassified
Z_DAT	0x478A0	0x478CD	45	sub_478A0	16	3	0x3FB7E	0x478A0,0x4E7E9	game_or_library_unclassified
Z_DAT	0x478CD	0x47904	55	sub_478CD	22	5	0x3FB7E	0x478CD,0x4E86B,0x4E92C	game_or_library_unclassified
Z_DAT	0x47904	0x4795A	86	sub_47904	31	3	0x4795A	0x47904,0x4EAEE,0x4EE89,0x4F171	game_or_library_unclassified
Z_DAT	0x4795A	0x4796D	19	sub_4795A	6	1	0x3FB7E	0x47904	game_or_library_unclassified
Z_DAT	0x4796D	0x479A7	58	sub_4796D	23	1	0x479A7		game_or_library_unclassified
Z_DAT	0x479A7	0x47A99	242	sub_479A7	85	3	0x47A99	0x4796D,0x479A7	game_or_library_unclassified
Z_DAT	0x47A99	0x47AAC	19	sub_47A99	6	1	0x3FB7E	0x479A7	game_or_library_unclassified
Z_DAT	0x47AEC	0x47B11	37	sub_47AEC	15	4	0x3FB7E,0x44A44,0x44D38	0x47AEC	game_or_library_unclassified
Z_DAT	0x47B11	0x47B3E	45	sub_47B11	19	6	0x3DD57,0x44A44	0x47B11,0x47B3E	game_or_library_unclassified
Z_DAT	0x47B3E	0x47B64	38	sub_47B3E	15	1	0x47B11	0x47BE9,0x4E5C7	game_or_library_unclassified
Z_DAT	0x47B64	0x47B74	16	sub_47B64	6	3	0x47B74	0x47B64	game_or_library_unclassified
Z_DAT	0x47B74	0x47BE9	117	sub_47B74	44	3	0x47BE9	0x47B64,0x47B74,0x4F47F	game_or_library_unclassified
